"session_id","phase_number","phase_name","confidence"
"524914c0-def6-11ef-8bc0-0242ac120003",3,Pre phase ,4
"524914c0-def6-11ef-8bc0-0242ac120003",5,Post Phase,5
"524914c0-def6-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"541e5700-dd76-11ef-b02c-0242ac120003",3,Pre phase ,4
"541e5700-dd76-11ef-b02c-0242ac120003",5,Post Phase,4
"541e5700-dd76-11ef-b02c-0242ac120003",4,Intervention Phase,4
"54a2ae22-def9-11ef-8b3e-0242ac120003",3,Pre phase ,5
"54a2ae22-def9-11ef-8b3e-0242ac120003",5,Post Phase,5
"54a2ae22-def9-11ef-8b3e-0242ac120003",4,Intervention Phase,5
"559825ac-dd4e-11ef-b02c-0242ac120003",3,Pre phase ,4
"559825ac-dd4e-11ef-b02c-0242ac120003",5,Post Phase,4
"559825ac-dd4e-11ef-b02c-0242ac120003",4,Intervention Phase,3
"55cb0be0-dfcc-11ef-9325-0242ac120003",5,Post Phase,3
"55cb0be0-dfcc-11ef-9325-0242ac120003",3,Pre phase ,4
"55cb0be0-dfcc-11ef-9325-0242ac120003",4,Intervention Phase,4
"55cc0d64-dfd2-11ef-a609-0242ac120003",3,Pre phase ,4
"55cc0d64-dfd2-11ef-a609-0242ac120003",4,Intervention Phase,4
"55cc0d64-dfd2-11ef-a609-0242ac120003",5,Post Phase,4
"560af3de-dee8-11ef-9db1-0242ac120003",4,Intervention Phase,5
"560af3de-dee8-11ef-9db1-0242ac120003",3,Pre phase ,5
"560af3de-dee8-11ef-9db1-0242ac120003",5,Post Phase,4
"5671265c-de22-11ef-9101-0242ac120003",3,Pre phase ,2
"5671265c-de22-11ef-9101-0242ac120003",5,Post Phase,1
"5671265c-de22-11ef-9101-0242ac120003",4,Intervention Phase,2
"56860844-dfb0-11ef-858d-0242ac120003",4,Intervention Phase,5
"56860844-dfb0-11ef-858d-0242ac120003",5,Post Phase,5
"56860844-dfb0-11ef-858d-0242ac120003",3,Pre phase ,5
"56b015c6-dd4e-11ef-a609-0242ac120003",4,Intervention Phase,4
"56b015c6-dd4e-11ef-a609-0242ac120003",5,Post Phase,4
"56b015c6-dd4e-11ef-a609-0242ac120003",3,Pre phase ,4
"56f63646-dd6c-11ef-a609-0242ac120003",4,Intervention Phase,4
"56f63646-dd6c-11ef-a609-0242ac120003",5,Post Phase,4
"56f63646-dd6c-11ef-a609-0242ac120003",3,Pre phase ,4
"57a5a380-df09-11ef-9101-0242ac120003",4,Intervention Phase,4
"57a5a380-df09-11ef-9101-0242ac120003",5,Post Phase,4
"57a5a380-df09-11ef-9101-0242ac120003",3,Pre phase ,4
"57d9d1f4-dfaa-11ef-9101-0242ac120003",5,Post Phase,5
"57d9d1f4-dfaa-11ef-9101-0242ac120003",4,Intervention Phase,5
"57d9d1f4-dfaa-11ef-9101-0242ac120003",3,Pre phase ,5
"58b4641c-dfce-11ef-82d1-0242ac120003",3,Pre phase ,4
"58b4641c-dfce-11ef-82d1-0242ac120003",4,Intervention Phase,5
"58b4641c-dfce-11ef-82d1-0242ac120003",5,Post Phase,4
"595f94fe-df0b-11ef-8bc0-0242ac120003",3,Pre phase ,4
"595f94fe-df0b-11ef-8bc0-0242ac120003",5,Post Phase,5
"595f94fe-df0b-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"59faa2f4-dd5e-11ef-8b3e-0242ac120003",3,Pre phase ,5
"59faa2f4-dd5e-11ef-8b3e-0242ac120003",5,Post Phase,5
"59faa2f4-dd5e-11ef-8b3e-0242ac120003",4,Intervention Phase,5
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",4,Intervention Phase,5
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",5,Post Phase,5
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",3,Pre phase ,4
"5ab2a0fc-dfbb-11ef-8bc0-0242ac120003",5,Post Phase,4
"5ab2a0fc-dfbb-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"5ab2a0fc-dfbb-11ef-8bc0-0242ac120003",3,Pre phase ,4
"5abafba4-dd58-11ef-9101-0242ac120003",5,Post Phase,4
"5abafba4-dd58-11ef-9101-0242ac120003",4,Intervention Phase,4
"5abafba4-dd58-11ef-9101-0242ac120003",3,Pre phase ,4
"5ad085ca-de1e-11ef-aae8-0242ac120003",4,Intervention Phase,5
"5ad085ca-de1e-11ef-aae8-0242ac120003",5,Post Phase,4
"5ad085ca-de1e-11ef-aae8-0242ac120003",3,Pre phase ,5
"5dda7a4c-de27-11ef-8bc0-0242ac120003",3,Pre phase ,4
"5dda7a4c-de27-11ef-8bc0-0242ac120003",5,Post Phase,4
"5dda7a4c-de27-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"5e1f11c4-deeb-11ef-9101-0242ac120003",5,Post Phase,4
"5e1f11c4-deeb-11ef-9101-0242ac120003",3,Pre phase ,5
"5e1f11c4-deeb-11ef-9101-0242ac120003",4,Intervention Phase,3
"5ece4550-df0d-11ef-a8d9-0242ac120003",3,Pre phase ,3
"5ece4550-df0d-11ef-a8d9-0242ac120003",4,Intervention Phase,3
"5ece4550-df0d-11ef-a8d9-0242ac120003",5,Post Phase,3
"60b47118-de1e-11ef-a8d9-0242ac120003",4,Intervention Phase,5
"60b47118-de1e-11ef-a8d9-0242ac120003",3,Pre phase ,5
"60b47118-de1e-11ef-a8d9-0242ac120003",5,Post Phase,5
"612393ec-dd63-11ef-8b3e-0242ac120003",4,Intervention Phase,4
"612393ec-dd63-11ef-8b3e-0242ac120003",5,Post Phase,5
"612393ec-dd63-11ef-8b3e-0242ac120003",3,Pre phase ,4
"61f4c7b0-defc-11ef-9db1-0242ac120003",3,Pre phase ,2
"61f4c7b0-defc-11ef-9db1-0242ac120003",5,Post Phase,3
"61f4c7b0-defc-11ef-9db1-0242ac120003",4,Intervention Phase,3
"6263251e-de27-11ef-a87b-0242ac120003",3,Pre phase ,4
"6263251e-de27-11ef-a87b-0242ac120003",5,Post Phase,4
"6263251e-de27-11ef-a87b-0242ac120003",4,Intervention Phase,4
"629200e2-de2b-11ef-9101-0242ac120003",3,Pre phase ,5
"629200e2-de2b-11ef-9101-0242ac120003",5,Post Phase,4
"629200e2-de2b-11ef-9101-0242ac120003",4,Intervention Phase,4
"63d6c186-dd77-11ef-8bc0-0242ac120003",5,Post Phase,3
"63d6c186-dd77-11ef-8bc0-0242ac120003",3,Pre phase ,4
"63d6c186-dd77-11ef-8bc0-0242ac120003",4,Intervention Phase,5
"63ffbb90-dfc0-11ef-af32-0242ac120003",3,Pre phase ,4
"63ffbb90-dfc0-11ef-af32-0242ac120003",4,Intervention Phase,4
"63ffbb90-dfc0-11ef-af32-0242ac120003",5,Post Phase,5
"64111c22-dfbc-11ef-8bc0-0242ac120003",4,Intervention Phase,5
"64111c22-dfbc-11ef-8bc0-0242ac120003",3,Pre phase ,5
"64111c22-dfbc-11ef-8bc0-0242ac120003",5,Post Phase,5
"645a8222-dd78-11ef-8bc0-0242ac120003",3,Pre phase ,1
"645a8222-dd78-11ef-8bc0-0242ac120003",4,Intervention Phase,1
"645a8222-dd78-11ef-8bc0-0242ac120003",5,Post Phase,2
"647896aa-dd54-11ef-af32-0242ac120003",4,Intervention Phase,4
"647896aa-dd54-11ef-af32-0242ac120003",3,Pre phase ,4
"647896aa-dd54-11ef-af32-0242ac120003",5,Post Phase,4
"65224896-de3d-11ef-9101-0242ac120003",5,Post Phase,4
"65224896-de3d-11ef-9101-0242ac120003",3,Pre phase ,4
"65224896-de3d-11ef-9101-0242ac120003",4,Intervention Phase,4
"657a6e7e-de18-11ef-a8d9-0242ac120003",3,Pre phase ,3
"657a6e7e-de18-11ef-a8d9-0242ac120003",4,Intervention Phase,3
"657a6e7e-de18-11ef-a8d9-0242ac120003",5,Post Phase,3
"6668deba-de31-11ef-a609-0242ac120003",5,Post Phase,5
"6668deba-de31-11ef-a609-0242ac120003",4,Intervention Phase,5
"6668deba-de31-11ef-a609-0242ac120003",3,Pre phase ,5
"66db4c5c-de31-11ef-8bc0-0242ac120003",5,Post Phase,4
"66db4c5c-de31-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"66db4c5c-de31-11ef-8bc0-0242ac120003",3,Pre phase ,4
"68714124-dd6a-11ef-943e-0242ac120003",3,Pre phase ,4
"68714124-dd6a-11ef-943e-0242ac120003",5,Post Phase,4
"68714124-dd6a-11ef-943e-0242ac120003",4,Intervention Phase,4
"6a52a7c2-dd5a-11ef-b02c-0242ac120003",5,Post Phase,4
"6a52a7c2-dd5a-11ef-b02c-0242ac120003",3,Pre phase ,3
"6a52a7c2-dd5a-11ef-b02c-0242ac120003",4,Intervention Phase,4
"6ab9082e-def8-11ef-9325-0242ac120003",4,Intervention Phase,4
"6ab9082e-def8-11ef-9325-0242ac120003",3,Pre phase ,4
"6ab9082e-def8-11ef-9325-0242ac120003",5,Post Phase,4
"6ab9082e-def8-11ef-9325-0242ac120003",3,Pre phase ,4
"6c02c3d4-de42-11ef-a8d9-0242ac120003",5,Post Phase,3
"6c02c3d4-de42-11ef-a8d9-0242ac120003",4,Intervention Phase,4
"6c02c3d4-de42-11ef-a8d9-0242ac120003",3,Pre phase ,3
"6d0882bc-dd77-11ef-af32-0242ac120003",4,Intervention Phase,4
"6d0882bc-dd77-11ef-af32-0242ac120003",5,Post Phase,4
"6d0882bc-dd77-11ef-af32-0242ac120003",3,Pre phase ,4
"6dd59262-de34-11ef-af32-0242ac120003",3,Pre phase ,4
"6dd59262-de34-11ef-af32-0242ac120003",5,Post Phase,4
"6dd59262-de34-11ef-af32-0242ac120003",4,Intervention Phase,4
"6de8be68-dd6d-11ef-b02c-0242ac120003",5,Post Phase,4
"6de8be68-dd6d-11ef-b02c-0242ac120003",3,Pre phase ,4
"6de8be68-dd6d-11ef-b02c-0242ac120003",4,Intervention Phase,4
"6e6583da-dd54-11ef-a609-0242ac120003",5,Post Phase,5
"6e6583da-dd54-11ef-a609-0242ac120003",3,Pre phase ,5
"6e6583da-dd54-11ef-a609-0242ac120003",4,Intervention Phase,5
"6eeebe02-dd77-11ef-af32-0242ac120003",3,Pre phase ,4
"6eeebe02-dd77-11ef-af32-0242ac120003",5,Post Phase,4
"6eeebe02-dd77-11ef-af32-0242ac120003",4,Intervention Phase,4
"6fb485b8-dd6a-11ef-af32-0242ac120003",5,Post Phase,4
"6fb485b8-dd6a-11ef-af32-0242ac120003",3,Pre phase ,5
"6fb485b8-dd6a-11ef-af32-0242ac120003",4,Intervention Phase,4
"702da028-dd61-11ef-8b3e-0242ac120003",4,Intervention Phase,4
"702da028-dd61-11ef-8b3e-0242ac120003",5,Post Phase,4
"702da028-dd61-11ef-8b3e-0242ac120003",3,Pre phase ,4
"711d1da4-df11-11ef-9325-0242ac120003",5,Post Phase,4
"711d1da4-df11-11ef-9325-0242ac120003",3,Pre phase ,4
"711d1da4-df11-11ef-9325-0242ac120003",4,Intervention Phase,4
"712e3a0a-dfcd-11ef-9325-0242ac120003",4,Intervention Phase,3
"712e3a0a-dfcd-11ef-9325-0242ac120003",5,Post Phase,3
"712e3a0a-dfcd-11ef-9325-0242ac120003",3,Pre phase ,3
"71f8cfb2-dd5d-11ef-8bc0-0242ac120003",3,Pre phase ,5
"71f8cfb2-dd5d-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"71f8cfb2-dd5d-11ef-8bc0-0242ac120003",5,Post Phase,4
"7237e5e8-def3-11ef-b02c-0242ac120003",3,Pre phase ,3
"7237e5e8-def3-11ef-b02c-0242ac120003",4,Intervention Phase,4
"7237e5e8-def3-11ef-b02c-0242ac120003",5,Post Phase,4
"73516884-df28-11ef-82d1-0242ac120003",4,Intervention Phase,4
"73516884-df28-11ef-82d1-0242ac120003",3,Pre phase ,2
"7388e096-dd6d-11ef-a609-0242ac120003",3,Pre phase ,4
"7388e096-dd6d-11ef-a609-0242ac120003",5,Post Phase,4
"7388e096-dd6d-11ef-a609-0242ac120003",4,Intervention Phase,4
"758c7594-df00-11ef-82d1-0242ac120003",5,Post Phase,3
"758c7594-df00-11ef-82d1-0242ac120003",4,Intervention Phase,4
"758c7594-df00-11ef-82d1-0242ac120003",4,Intervention Phase,4
"758c7594-df00-11ef-82d1-0242ac120003",3,Pre phase ,3
"762d4a68-de2f-11ef-a8d9-0242ac120003",4,Intervention Phase,4
"762d4a68-de2f-11ef-a8d9-0242ac120003",3,Pre phase ,4
"762d4a68-de2f-11ef-a8d9-0242ac120003",5,Post Phase,4
"765b032e-de23-11ef-af32-0242ac120003",3,Pre phase ,3
"765b032e-de23-11ef-af32-0242ac120003",4,Intervention Phase,3
"765b032e-de23-11ef-af32-0242ac120003",5,Post Phase,3
"76ce9406-dfd1-11ef-9325-0242ac120003",4,Intervention Phase,4
"76ce9406-dfd1-11ef-9325-0242ac120003",3,Pre phase ,4
"76ce9406-dfd1-11ef-9325-0242ac120003",5,Post Phase,4
"773853fa-e33c-11ef-9325-0242ac120003",4,Intervention Phase,3
"773853fa-e33c-11ef-9325-0242ac120003",5,Post Phase,4
"773853fa-e33c-11ef-9325-0242ac120003",3,Pre phase ,4
"79d9aacc-dd7a-11ef-82d1-0242ac120003",3,Pre phase ,3
"79d9aacc-dd7a-11ef-82d1-0242ac120003",5,Post Phase,3
"79d9aacc-dd7a-11ef-82d1-0242ac120003",4,Intervention Phase,3
"7a16bd06-dfb2-11ef-82d1-0242ac120003",3,Pre phase ,4
"7a16bd06-dfb2-11ef-82d1-0242ac120003",4,Intervention Phase,4
"7a16bd06-dfb2-11ef-82d1-0242ac120003",5,Post Phase,4
"7aebc53c-de3b-11ef-9325-0242ac120003",5,Post Phase,4
"7aebc53c-de3b-11ef-9325-0242ac120003",3,Pre phase ,4
"7aebc53c-de3b-11ef-9325-0242ac120003",4,Intervention Phase,4
"7b30a122-de39-11ef-a609-0242ac120003",3,Pre phase ,4
"7b30a122-de39-11ef-a609-0242ac120003",5,Post Phase,4
"7b30a122-de39-11ef-a609-0242ac120003",4,Intervention Phase,4
"7bbf19fa-dfb2-11ef-9db1-0242ac120003",3,Pre phase ,5
"7bbf19fa-dfb2-11ef-9db1-0242ac120003",4,Intervention Phase,5
"7bbf19fa-dfb2-11ef-9db1-0242ac120003",5,Post Phase,4
"7dfb1e64-dfd3-11ef-af32-0242ac120003",4,Intervention Phase,4
"7dfb1e64-dfd3-11ef-af32-0242ac120003",5,Post Phase,4
"7dfb1e64-dfd3-11ef-af32-0242ac120003",3,Pre phase ,4
"7f4cb79a-dee4-11ef-9db1-0242ac120003",4,Intervention Phase,4
"7f4cb79a-dee4-11ef-9db1-0242ac120003",5,Post Phase,4
"7f4cb79a-dee4-11ef-9db1-0242ac120003",3,Pre phase ,4
"7fbca8a4-de38-11ef-af32-0242ac120003",3,Pre phase ,4
"7fbca8a4-de38-11ef-af32-0242ac120003",3,Pre phase ,4
"7fbca8a4-de38-11ef-af32-0242ac120003",4,Intervention Phase,4
"7fbca8a4-de38-11ef-af32-0242ac120003",3,Pre phase ,4
"7fbca8a4-de38-11ef-af32-0242ac120003",5,Post Phase,4
"82469cb0-de38-11ef-af32-0242ac120003",4,Intervention Phase,5
"82469cb0-de38-11ef-af32-0242ac120003",3,Pre phase ,5
"82469cb0-de38-11ef-af32-0242ac120003",5,Post Phase,5
"83abeb00-dd5c-11ef-8c13-0242ac120003",4,Intervention Phase,5
"83abeb00-dd5c-11ef-8c13-0242ac120003",3,Pre phase ,5
"83abeb00-dd5c-11ef-8c13-0242ac120003",5,Post Phase,5
"86bf6a56-df00-11ef-9101-0242ac120003",4,Intervention Phase,3
"86bf6a56-df00-11ef-9101-0242ac120003",5,Post Phase,4
"86bf6a56-df00-11ef-9101-0242ac120003",3,Pre phase ,4
"8791bf72-de17-11ef-af32-0242ac120003",4,Intervention Phase,4
"8791bf72-de17-11ef-af32-0242ac120003",5,Post Phase,3
"8791bf72-de17-11ef-af32-0242ac120003",3,Pre phase ,3
"87c4395e-dfd2-11ef-9325-0242ac120003",3,Pre phase ,2
"87c4395e-dfd2-11ef-9325-0242ac120003",4,Intervention Phase,2
"87c4395e-dfd2-11ef-9325-0242ac120003",5,Post Phase,2
"89018888-df0c-11ef-9325-0242ac120003",4,Intervention Phase,4
"89018888-df0c-11ef-9325-0242ac120003",3,Pre phase ,3
"89018888-df0c-11ef-9325-0242ac120003",5,Post Phase,4
"8a75d7d2-de1c-11ef-9077-0242ac120003",5,Post Phase,5
"8a75d7d2-de1c-11ef-9077-0242ac120003",3,Pre phase ,5
"8a75d7d2-de1c-11ef-9077-0242ac120003",4,Intervention Phase,5
"8aab9738-dfbf-11ef-8b3e-0242ac120003",3,Pre phase ,4
"8aab9738-dfbf-11ef-8b3e-0242ac120003",5,Post Phase,4
"8aab9738-dfbf-11ef-8b3e-0242ac120003",4,Intervention Phase,4
"8c56ee3c-df08-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"8c56ee3c-df08-11ef-8bc0-0242ac120003",3,Pre phase ,4
"8c56ee3c-df08-11ef-8bc0-0242ac120003",5,Post Phase,4
"8d160988-dd65-11ef-b02c-0242ac120003",4,Intervention Phase,4
"8d160988-dd65-11ef-b02c-0242ac120003",3,Pre phase ,4
"8d160988-dd65-11ef-b02c-0242ac120003",5,Post Phase,5
"8eb43408-de47-11ef-9101-0242ac120003",3,Pre phase ,4
"8eb43408-de47-11ef-9101-0242ac120003",4,Intervention Phase,4
"8eb43408-de47-11ef-9101-0242ac120003",5,Post Phase,4
"8f1490b6-dfb7-11ef-9077-0242ac120003",5,Post Phase,5
"8f1490b6-dfb7-11ef-9077-0242ac120003",4,Intervention Phase,5
"8f1490b6-dfb7-11ef-9077-0242ac120003",3,Pre phase ,5
"8f8a2944-dfb6-11ef-8bc0-0242ac120003",5,Post Phase,4
"8f8a2944-dfb6-11ef-8bc0-0242ac120003",3,Pre phase ,4
"8f8a2944-dfb6-11ef-8bc0-0242ac120003",4,Intervention Phase,3
"9067b9fa-de33-11ef-8b3e-0242ac120003",3,Pre phase ,4
"9067b9fa-de33-11ef-8b3e-0242ac120003",4,Intervention Phase,4
"9067b9fa-de33-11ef-8b3e-0242ac120003",5,Post Phase,4
"9139484c-de3a-11ef-9325-0242ac120003",4,Intervention Phase,4
"9139484c-de3a-11ef-9325-0242ac120003",5,Post Phase,4
"9139484c-de3a-11ef-9325-0242ac120003",3,Pre phase ,3
"931e101e-dd60-11ef-b02c-0242ac120003",5,Post Phase,5
"931e101e-dd60-11ef-b02c-0242ac120003",3,Pre phase ,5
"931e101e-dd60-11ef-b02c-0242ac120003",4,Intervention Phase,5
"93257b0e-dfc9-11ef-9101-0242ac120003",4,Intervention Phase,5
"93257b0e-dfc9-11ef-9101-0242ac120003",5,Post Phase,5
"93257b0e-dfc9-11ef-9101-0242ac120003",3,Pre phase ,5
"9438128a-de17-11ef-af32-0242ac120003",4,Intervention Phase,4
"9438128a-de17-11ef-af32-0242ac120003",5,Post Phase,4
"9438128a-de17-11ef-af32-0242ac120003",3,Pre phase ,4
"959dd00a-de22-11ef-a609-0242ac120003",3,Pre phase ,2
"959dd00a-de22-11ef-a609-0242ac120003",5,Post Phase,1
"959dd00a-de22-11ef-a609-0242ac120003",4,Intervention Phase,2
"95f1ec96-def2-11ef-8b3e-0242ac120003",3,Pre phase ,4
"95f1ec96-def2-11ef-8b3e-0242ac120003",5,Post Phase,4
"95f1ec96-def2-11ef-8b3e-0242ac120003",4,Intervention Phase,5
"9772bfae-deee-11ef-9db1-0242ac120003",5,Post Phase,5
"9772bfae-deee-11ef-9db1-0242ac120003",3,Pre phase ,5
"9772bfae-deee-11ef-9db1-0242ac120003",4,Intervention Phase,5
"97f88d8c-de17-11ef-9101-0242ac120003",4,Intervention Phase,4
"97f88d8c-de17-11ef-9101-0242ac120003",5,Post Phase,5
"97f88d8c-de17-11ef-9101-0242ac120003",3,Pre phase ,5
"9916c904-e542-11ef-8b3e-0242ac120003",4,Intervention Phase,4
"9916c904-e542-11ef-8b3e-0242ac120003",5,Post Phase,4
"9916c904-e542-11ef-8b3e-0242ac120003",3,Pre phase ,5
"996fe4da-dfbb-11ef-a609-0242ac120003",3,Pre phase ,4
"996fe4da-dfbb-11ef-a609-0242ac120003",4,Intervention Phase,4
"996fe4da-dfbb-11ef-a609-0242ac120003",5,Post Phase,4
"99b8fea2-dd6a-11ef-b02c-0242ac120003",5,Post Phase,4
"99b8fea2-dd6a-11ef-b02c-0242ac120003",4,Intervention Phase,3
"99b8fea2-dd6a-11ef-b02c-0242ac120003",3,Pre phase ,3
"9a6a21f4-dee2-11ef-8bc0-0242ac120003",5,Post Phase,3
"9a6a21f4-dee2-11ef-8bc0-0242ac120003",3,Pre phase ,3
"9a6a21f4-dee2-11ef-8bc0-0242ac120003",4,Intervention Phase,3
"9a6c4758-df0b-11ef-9101-0242ac120003",3,Pre phase ,3
"9a6c4758-df0b-11ef-9101-0242ac120003",5,Post Phase,3
"9a6c4758-df0b-11ef-9101-0242ac120003",4,Intervention Phase,4
"9cd7725c-dee7-11ef-af32-0242ac120003",3,Pre phase ,4
"9cd7725c-dee7-11ef-af32-0242ac120003",5,Post Phase,5
"9cd7725c-dee7-11ef-af32-0242ac120003",4,Intervention Phase,4
"9d4308f8-dfcf-11ef-8bc0-0242ac120003",4,Intervention Phase,4
"9d4308f8-dfcf-11ef-8bc0-0242ac120003",3,Pre phase ,3
"9d4308f8-dfcf-11ef-8bc0-0242ac120003",5,Post Phase,3
"9dd4a6e8-de42-11ef-a609-0242ac120003",4,Intervention Phase,4
"9dd4a6e8-de42-11ef-a609-0242ac120003",5,Post Phase,4
"9dd4a6e8-de42-11ef-a609-0242ac120003",3,Pre phase ,4
"9ddfd736-dfb7-11ef-af32-0242ac120003",3,Pre phase ,4
"9ddfd736-dfb7-11ef-af32-0242ac120003",5,Post Phase,4
"9ddfd736-dfb7-11ef-af32-0242ac120003",4,Intervention Phase,5
"9f20d422-de1a-11ef-af32-0242ac120003",3,Pre phase ,3
"9f20d422-de1a-11ef-af32-0242ac120003",5,Post Phase,3
"9f20d422-de1a-11ef-af32-0242ac120003",4,Intervention Phase,3
"9f5165e2-dd7a-11ef-b02c-0242ac120003",3,Pre phase ,4
"9f5165e2-dd7a-11ef-b02c-0242ac120003",4,Intervention Phase,4
"9f5165e2-dd7a-11ef-b02c-0242ac120003",5,Post Phase,4
"9f823f42-de41-11ef-aae8-0242ac120003",4,Intervention Phase,4
"9f823f42-de41-11ef-aae8-0242ac120003",3,Pre phase ,4
"9f823f42-de41-11ef-aae8-0242ac120003",5,Post Phase,4
a097b2ec-dd63-11ef-8b3e-0242ac120003,5,Post Phase,5
a097b2ec-dd63-11ef-8b3e-0242ac120003,4,Intervention Phase,5
a097b2ec-dd63-11ef-8b3e-0242ac120003,3,Pre phase ,4
a0e5aec6-de43-11ef-9101-0242ac120003,3,Pre phase ,3
a0e5aec6-de43-11ef-9101-0242ac120003,4,Intervention Phase,3
a0e5aec6-de43-11ef-9101-0242ac120003,5,Post Phase,3
a0ec5f1e-dee8-11ef-9325-0242ac120003,3,Pre phase ,4
a0ec5f1e-dee8-11ef-9325-0242ac120003,4,Intervention Phase,4
a0ec5f1e-dee8-11ef-9325-0242ac120003,5,Post Phase,4
a1280a94-dee5-11ef-9db1-0242ac120003,3,Pre phase ,4
a1280a94-dee5-11ef-9db1-0242ac120003,4,Intervention Phase,4
a1280a94-dee5-11ef-9db1-0242ac120003,5,Post Phase,4
a13e7534-de42-11ef-82d1-0242ac120003,5,Post Phase,4
a13e7534-de42-11ef-82d1-0242ac120003,4,Intervention Phase,5
a13e7534-de42-11ef-82d1-0242ac120003,3,Pre phase ,5
a178e484-dd5d-11ef-b02c-0242ac120003,3,Pre phase ,4
a178e484-dd5d-11ef-b02c-0242ac120003,5,Post Phase,4
